Rk,Player,5 Best Seasons,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
965,DeQuan Jones,-0.08,-0.38,,,,,,,,,,,,,,,,,,,,,
966,Eduardo Najera,-0.08,0.53,0.13,-0.46,-0.58,,,,,,,,,,,,,,,,,,
967,Joe Alexander,-0.08,-0.39,,,,,,,,,,,,,,,,,,,,,
968,Eric Moreland,-0.08,-0.39,,,,,,,,,,,,,,,,,,,,,
969,Dylan Windler,-0.08,-0.10,-0.29,,,,,,,,,,,,,,,,,,,,
970,Taylor Hendricks,-0.08,-0.39,,,,,,,,,,,,,,,,,,,,,
971,Usman Garuba,-0.08,-0.39,,,,,,,,,,,,,,,,,,,,,
972,Ben Uzoh,-0.08,-0.03,-0.36,,,,,,,,,,,,,,,,,,,,
973,Dalen Terry,-0.08,-0.04,-0.35,,,,,,,,,,,,,,,,,,,,
974,Jaylen Hoard,-0.08,0.29,-0.69,,,,,,,,,,,,,,,,,,,,
975,Jonathan Bender,-0.08,-0.40,,,,,,,,,,,,,,,,,,,,,
976,Isaiah Briscoe,-0.08,-0.40,,,,,,,,,,,,,,,,,,,,,
977,Georgios Papagiannis,-0.08,-0.40,,,,,,,,,,,,,,,,,,,,,
978,Carsen Edwards,-0.08,0.15,-0.56,,,,,,,,,,,,,,,,,,,,
979,Dominick Barlow,-0.08,0.06,-0.47,,,,,,,,,,,,,,,,,,,,
980,Antoine Wright,-0.08,0.20,0.10,-0.03,-0.69,,,,,,,,,,,,,,,,,,
981,Primoz Brezec,-0.08,0.45,-0.42,-0.46,,,,,,,,,,,,,,,,,,,
982,Pat Burke,-0.08,-0.42,,,,,,,,,,,,,,,,,,,,,
983,Bilal Coulibaly,-0.09,-0.43,,,,,,,,,,,,,,,,,,,,,
984,Orlando Robinson,-0.09,-0.14,-0.28,,,,,,,,,,,,,,,,,,,,
985,Shavlik Randolph,-0.09,-0.43,,,,,,,,,,,,,,,,,,,,,
986,Rayan Rupert,-0.09,-0.43,,,,,,,,,,,,,,,,,,,,,
987,Jaylin Williams,-0.09,-0.02,-0.41,,,,,,,,,,,,,,,,,,,,
988,Jaron Blossomgame,-0.09,-0.43,,,,,,,,,,,,,,,,,,,,,
989,Lance Thomas,-0.09,0.28,0.09,-0.07,-0.31,-0.42,-0.63,-1.27,,,,,,,,,,,,,,,
990,Mason Jones,-0.09,-0.43,,,,,,,,,,,,,,,,,,,,,
991,Viktor Khryapa,-0.09,-0.44,,,,,,,,,,,,,,,,,,,,,
992,Wenyen Gabriel,-0.09,0.07,-0.51,,,,,,,,,,,,,,,,,,,,
993,Hasheem Thabeet,-0.09,-0.14,-0.30,,,,,,,,,,,,,,,,,,,,
994,Moochie Norris,-0.09,-0.45,,,,,,,,,,,,,,,,,,,,,
995,Perry Jones III,-0.09,0.18,-0.63,,,,,,,,,,,,,,,,,,,,
996,Andray Blatche,-0.09,0.50,0.33,-0.07,-0.60,-0.61,-0.62,-1.47,-1.64,,,,,,,,,,,,,,
997,DaJuan Summers,-0.09,-0.45,,,,,,,,,,,,,,,,,,,,,
998,Scot Pollard,-0.09,-0.45,,,,,,,,,,,,,,,,,,,,,
999,Luka Samanic,-0.09,-0.45,,,,,,,,,,,,,,,,,,,,,
1000,Larry Drew,-0.09,-0.46,,,,,,,,,,,,,,,,,,,,,
1001,Henry Ellenson,-0.09,-0.46,,,,,,,,,,,,,,,,,,,,,
1002,David Noel,-0.09,-0.46,,,,,,,,,,,,,,,,,,,,,
1003,Dwight Buycks,-0.09,-0.46,,,,,,,,,,,,,,,,,,,,,
1004,Robert Swift,-0.09,-0.47,,,,,,,,,,,,,,,,,,,,,
1005,Nathan Knight,-0.09,0.30,-0.01,-0.76,,,,,,,,,,,,,,,,,,,
1006,Vassilis Spanoulis,-0.10,-0.48,,,,,,,,,,,,,,,,,,,,,
1007,Jeff Adrien,-0.10,0.09,-0.58,,,,,,,,,,,,,,,,,,,,
1008,Gal Mekel,-0.10,-0.48,,,,,,,,,,,,,,,,,,,,,
1009,Nico Mannion,-0.10,-0.49,,,,,,,,,,,,,,,,,,,,,
1010,Nicolas Brussino,-0.10,-0.49,,,,,,,,,,,,,,,,,,,,,
1011,Joe Young,-0.10,-0.06,-0.43,,,,,,,,,,,,,,,,,,,,
1012,Alfonzo McKinnie,-0.10,0.23,-0.72,,,,,,,,,,,,,,,,,,,,
1013,Ousmane Dieng,-0.10,0.20,-0.69,,,,,,,,,,,,,,,,,,,,
1014,Tony Battie,-0.10,-0.02,-0.18,-0.30,,,,,,,,,,,,,,,,,,,
1015,Lazar Hayward,-0.10,-0.51,,,,,,,,,,,,,,,,,,,,,
1016,Julian Wright,-0.10,0.46,-0.13,-0.20,-0.63,,,,,,,,,,,,,,,,,,
1017,James Singleton,-0.10,0.51,0.19,-1.21,,,,,,,,,,,,,,,,,,,
1018,Diante Garrett,-0.10,-0.52,,,,,,,,,,,,,,,,,,,,,
1019,Moses Brown,-0.10,0.17,-0.17,-0.52,,,,,,,,,,,,,,,,,,,
1020,Luke Jackson,-0.10,-0.52,,,,,,,,,,,,,,,,,,,,,
1021,Jonathon Simmons,-0.10,0.44,0.30,-0.25,-1.01,,,,,,,,,,,,,,,,,,
1022,Greg Ostertag,-0.10,-0.52,,,,,,,,,,,,,,,,,,,,,
1023,Sean Williams,-0.10,-0.52,,,,,,,,,,,,,,,,,,,,,
1024,Lonzo Ball,-0.10,0.73,0.60,0.42,-0.32,-1.95,,,,,,,,,,,,,,,,,
1025,Norris Cole,-0.10,0.53,0.43,0.00,-0.68,-0.80,,,,,,,,,,,,,,,,,
1026,Dee Brown,-0.11,-0.53,,,,,,,,,,,,,,,,,,,,,
1027,Darrun Hilliard,-0.11,-0.03,-0.50,,,,,,,,,,,,,,,,,,,,
1028,JaJuan Johnson,-0.11,-0.53,,,,,,,,,,,,,,,,,,,,,
1029,John Henson,-0.11,0.11,-0.05,-0.11,-0.14,-0.34,-0.38,-0.46,,,,,,,,,,,,,,,
1030,Luke Harangody,-0.11,-0.54,,,,,,,,,,,,,,,,,,,,,
1031,Lawrence Roberts,-0.11,-0.54,,,,,,,,,,,,,,,,,,,,,
1032,Lindsey Hunter,-0.11,-0.08,-0.14,-0.33,,,,,,,,,,,,,,,,,,,
1033,Malcolm Delaney,-0.11,0.37,-0.91,,,,,,,,,,,,,,,,,,,,
1034,Gabe Pruitt,-0.11,-0.55,,,,,,,,,,,,,,,,,,,,,
1035,Josh Magette,-0.11,-0.55,,,,,,,,,,,,,,,,,,,,,
1036,Bryce McGowens,-0.11,0.31,-0.87,,,,,,,,,,,,,,,,,,,,
1037,Dyson Daniels,-0.11,-0.26,-0.30,,,,,,,,,,,,,,,,,,,,
1038,Walter McCarty,-0.11,-0.56,,,,,,,,,,,,,,,,,,,,,
1039,Gerald Fitch,-0.11,-0.57,,,,,,,,,,,,,,,,,,,,,
1040,Christian Koloko,-0.11,-0.57,,,,,,,,,,,,,,,,,,,,,
1041,Doron Lamb,-0.11,0.33,-0.90,,,,,,,,,,,,,,,,,,,,
1042,Lamar Patterson,-0.12,-0.58,,,,,,,,,,,,,,,,,,,,,
1043,Devin Ebanks,-0.12,-0.58,,,,,,,,,,,,,,,,,,,,,
1044,Isaac Bonga,-0.12,0.27,-0.85,,,,,,,,,,,,,,,,,,,,
1045,Markus Howard,-0.12,-0.58,,,,,,,,,,,,,,,,,,,,,
1046,Sonny Weems,-0.12,0.45,-0.24,-0.79,,,,,,,,,,,,,,,,,,,
1047,Brandon Miller,-0.12,-0.58,,,,,,,,,,,,,,,,,,,,,
1048,Jamaal Tinsley,-0.12,0.56,0.27,0.11,-0.63,-0.88,-1.11,,,,,,,,,,,,,,,,
1049,Mfiondu Kabengele,-0.12,-0.59,,,,,,,,,,,,,,,,,,,,,
1050,Zarko Cabarkapa,-0.12,-0.59,,,,,,,,,,,,,,,,,,,,,
1051,Bernard Robinson,-0.12,-0.60,,,,,,,,,,,,,,,,,,,,,
1052,Jiri Welsch,-0.12,-0.60,,,,,,,,,,,,,,,,,,,,,
1053,Troy Hudson,-0.12,0.02,-0.62,,,,,,,,,,,,,,,,,,,,
1054,Milt Palacio,-0.12,-0.61,,,,,,,,,,,,,,,,,,,,,
1055,Sean Marks,-0.12,-0.62,,,,,,,,,,,,,,,,,,,,,
1056,Henry Sims,-0.12,0.02,-0.64,,,,,,,,,,,,,,,,,,,,
1057,Donell Taylor,-0.13,-0.26,-0.37,,,,,,,,,,,,,,,,,,,,
1058,Omer Yurtseven,-0.13,-0.27,-0.36,,,,,,,,,,,,,,,,,,,,
1059,Victor Claver,-0.13,-0.63,,,,,,,,,,,,,,,,,,,,,
1060,Erick Green,-0.13,-0.63,,,,,,,,,,,,,,,,,,,,,
1061,Anthony Brown,-0.13,-0.63,,,,,,,,,,,,,,,,,,,,,
1062,Killian Tillie,-0.13,-0.63,,,,,,,,,,,,,,,,,,,,,
1063,Sergio Rodriguez,-0.13,0.46,0.28,-0.24,-0.33,-0.81,,,,,,,,,,,,,,,,,
1064,Terrel Harris,-0.13,-0.64,,,,,,,,,,,,,,,,,,,,,
1065,Shane Larkin,-0.13,0.15,-0.14,-0.21,-0.45,,,,,,,,,,,,,,,,,,
1066,Kyle Collinsworth,-0.13,-0.66,,,,,,,,,,,,,,,,,,,,,
1067,Kevin Burleson,-0.13,-0.66,,,,,,,,,,,,,,,,,,,,,
1068,Brice Sensabaugh,-0.13,-0.67,,,,,,,,,,,,,,,,,,,,,
1069,Bismack Biyombo,-0.13,-0.08,-0.10,-0.14,-0.16,-0.19,-0.71,-0.84,-0.90,-0.93,-1.00,-1.02,-1.06,-1.17,,,,,,,,,
1070,Phil Pressey,-0.13,0.01,-0.28,-0.40,,,,,,,,,,,,,,,,,,,
1071,Sasha Pavlovic,-0.13,0.15,0.07,-0.16,-0.27,-0.47,-1.05,-1.53,,,,,,,,,,,,,,,
1072,Adrian Griffin,-0.14,0.03,-0.18,-0.52,,,,,,,,,,,,,,,,,,,
1073,Greg Brown III,-0.14,-0.68,,,,,,,,,,,,,,,,,,,,,
1074,KZ Okpala,-0.14,-0.68,,,,,,,,,,,,,,,,,,,,,
1075,Rodions Kurucs,-0.14,-0.34,-0.35,,,,,,,,,,,,,,,,,,,,
1076,Keyonte George,-0.14,-0.69,,,,,,,,,,,,,,,,,,,,,
1077,Ochai Agbaji,-0.14,0.04,-0.75,,,,,,,,,,,,,,,,,,,,
1078,Zoran Planinic,-0.14,-0.71,,,,,,,,,,,,,,,,,,,,,
1079,Goga Bitadze,-0.14,0.29,0.23,-0.15,-0.50,-0.58,,,,,,,,,,,,,,,,,
1080,Alexander Johnson,-0.14,-0.25,-0.46,,,,,,,,,,,,,,,,,,,,
1081,Gary Clark,-0.14,0.25,-0.03,-0.18,-0.74,,,,,,,,,,,,,,,,,,
1082,Ron Baker,-0.14,0.13,-0.85,,,,,,,,,,,,,,,,,,,,
1083,Travis Wear,-0.14,-0.72,,,,,,,,,,,,,,,,,,,,,
1084,Caleb Swanigan,-0.14,-0.72,,,,,,,,,,,,,,,,,,,,,
1085,Tarik Black,-0.14,0.21,-0.27,-0.32,-0.34,,,,,,,,,,,,,,,,,,
1086,Paul Davis,-0.14,-0.72,,,,,,,,,,,,,,,,,,,,,
1087,Ekpe Udoh,-0.14,0.31,0.02,-0.16,-0.23,-0.67,-1.02,,,,,,,,,,,,,,,,
1088,Thanasis Antetokounmpo,-0.14,-0.20,-0.52,,,,,,,,,,,,,,,,,,,,
1089,Mike Wilks,-0.15,0.15,-0.87,,,,,,,,,,,,,,,,,,,,
1090,Vit Krejci,-0.15,-0.73,,,,,,,,,,,,,,,,,,,,,
1091,Alperen Sengun,-0.15,-0.02,-0.22,-0.49,,,,,,,,,,,,,,,,,,,
1092,Kris Murray,-0.15,-0.74,,,,,,,,,,,,,,,,,,,,,
1093,Stanley Johnson,-0.15,0.63,0.62,-0.17,-0.88,-0.93,-0.97,-1.10,,,,,,,,,,,,,,,
1094,Jared Sullinger,-0.15,0.22,0.12,-0.40,-0.68,,,,,,,,,,,,,,,,,,
1095,Kennedy Chandler,-0.15,-0.74,,,,,,,,,,,,,,,,,,,,,
1096,Quincy Douby,-0.15,-0.04,-0.34,-0.36,,,,,,,,,,,,,,,,,,,
1097,Elijah Millsap,-0.15,-0.75,,,,,,,,,,,,,,,,,,,,,
1098,Voshon Lenard,-0.15,-0.75,,,,,,,,,,,,,,,,,,,,,
1099,Brandon Boston Jr.,-0.15,-0.26,-0.49,,,,,,,,,,,,,,,,,,,,
1100,Festus Ezeli,-0.15,0.12,-0.04,-0.83,,,,,,,,,,,,,,,,,,,
1101,Rafer Alston,-0.15,0.83,0.24,0.22,-0.29,-1.75,,,,,,,,,,,,,,,,,
1102,Sean Singletary,-0.15,-0.76,,,,,,,,,,,,,,,,,,,,,
1103,CJ Elleby,-0.15,-0.76,,,,,,,,,,,,,,,,,,,,,
1104,Antonio Burks,-0.15,-0.76,,,,,,,,,,,,,,,,,,,,,
1105,Romeo Langford,-0.15,-0.09,-0.67,,,,,,,,,,,,,,,,,,,,
1106,DeAndre Liggins,-0.15,-0.35,-0.42,,,,,,,,,,,,,,,,,,,,
1107,Maurice Taylor,-0.15,-0.77,,,,,,,,,,,,,,,,,,,,,
1108,Tyler Dorsey,-0.15,-0.03,-0.74,,,,,,,,,,,,,,,,,,,,
1109,Markel Brown,-0.15,-0.28,-0.50,,,,,,,,,,,,,,,,,,,,
1110,Harry Giles III,-0.15,-0.01,-0.37,-0.39,,,,,,,,,,,,,,,,,,,
1111,Chris McCullough,-0.16,-0.78,,,,,,,,,,,,,,,,,,,,,
1112,Jarron Collins,-0.16,-0.07,-0.27,-0.44,,,,,,,,,,,,,,,,,,,
1113,Josh Christopher,-0.16,-0.13,-0.65,,,,,,,,,,,,,,,,,,,,
1114,Omari Spellman,-0.16,-0.26,-0.53,,,,,,,,,,,,,,,,,,,,
1115,Jontay Porter,-0.16,-0.79,,,,,,,,,,,,,,,,,,,,,
1116,Adonal Foyle,-0.16,-0.38,-0.42,,,,,,,,,,,,,,,,,,,,
1117,Jerome James,-0.16,-0.81,,,,,,,,,,,,,,,,,,,,,
1118,Brodric Thomas,-0.16,-0.81,,,,,,,,,,,,,,,,,,,,,
1119,Wayne Selden,-0.16,0.16,-0.97,,,,,,,,,,,,,,,,,,,,
1120,Toumani Camara,-0.16,-0.82,,,,,,,,,,,,,,,,,,,,,
1121,Andre Roberson,-0.16,0.26,-0.20,-0.44,-0.44,,,,,,,,,,,,,,,,,,
1122,Day'Ron Sharpe,-0.16,-0.14,-0.32,-0.36,,,,,,,,,,,,,,,,,,,
1123,DJ Strawberry,-0.17,-0.83,,,,,,,,,,,,,,,,,,,,,
1124,Stephen Graham,-0.17,0.23,-0.39,-0.67,,,,,,,,,,,,,,,,,,,
1125,Jan Vesely,-0.17,0.00,-0.35,-0.48,,,,,,,,,,,,,,,,,,,
1126,Marc Jackson,-0.17,-0.16,-0.68,,,,,,,,,,,,,,,,,,,,
1127,Jonathan Gibson,-0.17,-0.84,,,,,,,,,,,,,,,,,,,,,
1128,Josh Huestis,-0.17,-0.84,,,,,,,,,,,,,,,,,,,,,
1129,Orien Greene,-0.17,-0.84,,,,,,,,,,,,,,,,,,,,,
1130,Kobi Simmons,-0.17,-0.84,,,,,,,,,,,,,,,,,,,,,
1131,Robert Sacre,-0.17,-0.24,-0.61,,,,,,,,,,,,,,,,,,,,
1132,Orlando Johnson,-0.17,0.06,-0.90,,,,,,,,,,,,,,,,,,,,
1133,MarJon Beauchamp,-0.17,0.01,-0.86,,,,,,,,,,,,,,,,,,,,
1134,Cedric Simmons,-0.17,-0.86,,,,,,,,,,,,,,,,,,,,,
1135,Antonio Davis,-0.17,-0.86,,,,,,,,,,,,,,,,,,,,,
1136,Nick Smith Jr.,-0.17,-0.86,,,,,,,,,,,,,,,,,,,,,
1137,Elijah Hughes,-0.17,-0.86,,,,,,,,,,,,,,,,,,,,,
1138,Walker Russell,-0.17,-0.87,,,,,,,,,,,,,,,,,,,,,
1139,David Andersen,-0.17,-0.38,-0.49,,,,,,,,,,,,,,,,,,,,
1140,Troy Williams,-0.17,-0.10,-0.77,,,,,,,,,,,,,,,,,,,,
1141,Gustavo Ayon,-0.17,0.22,-0.17,-0.92,,,,,,,,,,,,,,,,,,,
1142,Jalen Green,-0.17,0.13,0.00,-1.00,,,,,,,,,,,,,,,,,,,
1143,Mike Taylor,-0.18,-0.88,,,,,,,,,,,,,,,,,,,,,
1144,Aaron Gray,-0.18,0.05,-0.11,-0.20,-0.29,-0.33,-0.49,,,,,,,,,,,,,,,,
1145,Lester Hudson,-0.18,-0.88,,,,,,,,,,,,,,,,,,,,,
1146,Nolan Smith,-0.18,-0.33,-0.56,,,,,,,,,,,,,,,,,,,,
1147,Christian Eyenga,-0.18,-0.89,,,,,,,,,,,,,,,,,,,,,
1148,Ausar Thompson,-0.18,-0.89,,,,,,,,,,,,,,,,,,,,,
1149,Anzejs Pasecniks,-0.18,-0.89,,,,,,,,,,,,,,,,,,,,,
1150,Jusuf Nurkic,-0.18,0.55,-0.14,-0.33,-0.35,-0.63,-1.05,-1.11,-1.25,-1.55,-1.71,,,,,,,,,,,,
1151,Josh Selby,-0.18,-0.90,,,,,,,,,,,,,,,,,,,,,
1152,Vitor Faverani,-0.18,-0.90,,,,,,,,,,,,,,,,,,,,,
1153,Jeremiah Robinson-Earl,-0.18,-0.07,-0.83,,,,,,,,,,,,,,,,,,,,
1154,Quincy Miller,-0.18,-0.91,,,,,,,,,,,,,,,,,,,,,
1155,Kessler Edwards,-0.18,-0.18,-0.72,,,,,,,,,,,,,,,,,,,,
1156,Greg Stiemsma,-0.18,0.05,-0.31,-0.64,,,,,,,,,,,,,,,,,,,
1157,Jared Cunningham,-0.18,-0.91,,,,,,,,,,,,,,,,,,,,,
1158,Jaden Springer,-0.18,-0.91,,,,,,,,,,,,,,,,,,,,,
1159,Daniel Ewing,-0.18,-0.25,-0.66,,,,,,,,,,,,,,,,,,,,
1160,Skal Labissiere,-0.18,0.11,-0.14,-0.89,,,,,,,,,,,,,,,,,,,
1161,Jawad Williams,-0.18,0.11,-1.03,,,,,,,,,,,,,,,,,,,,
1162,Linton Johnson,-0.18,0.00,-0.92,,,,,,,,,,,,,,,,,,,,
1163,Chris Chiozza,-0.18,0.12,-0.41,-0.63,,,,,,,,,,,,,,,,,,,
1164,Damion James,-0.19,-0.93,,,,,,,,,,,,,,,,,,,,,
1165,Gordan Giricek,-0.19,0.35,0.18,-1.46,,,,,,,,,,,,,,,,,,,
1166,Kendrick Perkins,-0.19,0.04,-0.04,-0.14,-0.34,-0.46,-0.67,-0.70,-0.74,-1.08,-1.12,-1.36,,,,,,,,,,,
1167,Santi Aldama,-0.19,0.49,-0.60,-0.83,,,,,,,,,,,,,,,,,,,
1168,Malachi Flynn,-0.19,0.18,0.00,-0.53,-0.57,,,,,,,,,,,,,,,,,,
1169,Michael Ruffin,-0.19,-0.42,-0.51,,,,,,,,,,,,,,,,,,,,
1170,Myke Henry,-0.19,-0.94,,,,,,,,,,,,,,,,,,,,,
1171,Kenny Thomas,-0.19,-0.06,-0.88,,,,,,,,,,,,,,,,,,,,
1172,Michael Sweetney,-0.19,-0.38,-0.57,,,,,,,,,,,,,,,,,,,,
1173,Jermareo Davidson,-0.19,-0.95,,,,,,,,,,,,,,,,,,,,,
1174,Ky Bowman,-0.19,-0.95,,,,,,,,,,,,,,,,,,,,,
1175,Andrew Harrison,-0.19,-0.08,-0.88,,,,,,,,,,,,,,,,,,,,
1176,Ryan Bowen,-0.19,-0.06,-0.90,,,,,,,,,,,,,,,,,,,,
1177,David Duke Jr.,-0.19,0.05,-1.01,,,,,,,,,,,,,,,,,,,,
1178,Joshua Primo,-0.19,-0.96,,,,,,,,,,,,,,,,,,,,,
1179,Jermaine Taylor,-0.19,-0.46,-0.50,,,,,,,,,,,,,,,,,,,,
1180,Bobby Brown,-0.19,-0.42,-0.54,,,,,,,,,,,,,,,,,,,,
1181,Pape Sow,-0.19,-0.97,,,,,,,,,,,,,,,,,,,,,
1182,Paolo Banchero,-0.20,0.06,-1.05,,,,,,,,,,,,,,,,,,,,
1183,Semaj Christon,-0.20,-0.99,,,,,,,,,,,,,,,,,,,,,
1184,Brian Scalabrine,-0.20,0.31,-0.08,-0.36,-0.42,-0.44,,,,,,,,,,,,,,,,,
1185,Dzanan Musa,-0.20,-0.99,,,,,,,,,,,,,,,,,,,,,
1186,Lorenzo Brown,-0.20,0.51,-0.35,-1.15,,,,,,,,,,,,,,,,,,,
1187,Haywood Highsmith,-0.20,-0.13,-0.86,,,,,,,,,,,,,,,,,,,,
1188,Al Thornton,-0.20,0.17,-0.24,-0.43,-0.49,,,,,,,,,,,,,,,,,,
1189,Chris Duarte,-0.20,-0.09,-0.15,-0.76,,,,,,,,,,,,,,,,,,,
1190,Joey Dorsey,-0.20,-0.41,-0.59,,,,,,,,,,,,,,,,,,,,
1191,Sam Young,-0.21,0.12,-0.12,-0.29,-0.73,,,,,,,,,,,,,,,,,,
1192,Jabari Smith Jr.,-0.21,0.27,-1.31,,,,,,,,,,,,,,,,,,,,
1193,Thon Maker,-0.21,0.19,-0.37,-0.38,-0.49,,,,,,,,,,,,,,,,,,
1194,Clifford Robinson,-0.21,-0.43,-0.61,,,,,,,,,,,,,,,,,,,,
1195,Corliss Williamson,-0.21,-0.30,-0.75,,,,,,,,,,,,,,,,,,,,
1196,Devean George,-0.21,0.91,-0.39,-0.47,-0.53,-0.57,,,,,,,,,,,,,,,,,
1197,James Wiseman,-0.21,0.40,-0.29,-1.16,,,,,,,,,,,,,,,,,,,
1198,Joel Freeland,-0.21,-0.03,-0.37,-0.65,,,,,,,,,,,,,,,,,,,
1199,Chris Kaman,-0.21,0.07,-0.02,-0.12,-0.17,-0.83,-0.86,-1.11,-1.24,-1.37,-1.38,,,,,,,,,,,,
1200,Frank Mason,-0.21,-0.40,-0.67,,,,,,,,,,,,,,,,,,,,
1201,David Harrison,-0.22,-0.52,-0.56,,,,,,,,,,,,,,,,,,,,
1202,Eugene Omoruyi,-0.22,-0.23,-0.84,,,,,,,,,,,,,,,,,,,,
1203,Maalik Wayns,-0.22,-1.09,,,,,,,,,,,,,,,,,,,,,
1204,Wes Iwundu,-0.22,0.35,-0.15,-0.36,-0.93,,,,,,,,,,,,,,,,,,
1205,Speedy Claxton,-0.22,0.38,-1.47,,,,,,,,,,,,,,,,,,,,
1206,Deonte Burton,-0.22,-1.09,,,,,,,,,,,,,,,,,,,,,
1207,Kelan Martin,-0.22,-0.03,-0.38,-0.70,,,,,,,,,,,,,,,,,,,
1208,Marcelo Huertas,-0.22,0.01,-1.12,,,,,,,,,,,,,,,,,,,,
1209,Kyrylo Fesenko,-0.22,-0.32,-0.79,,,,,,,,,,,,,,,,,,,,
1210,Keifer Sykes,-0.23,-1.13,,,,,,,,,,,,,,,,,,,,,
1211,KJ McDaniels,-0.23,-0.17,-0.96,,,,,,,,,,,,,,,,,,,,
1212,Marko Jaric,-0.23,0.27,-0.10,-0.58,-0.73,,,,,,,,,,,,,,,,,,
1213,Cleanthony Early,-0.23,-1.14,,,,,,,,,,,,,,,,,,,,,
1214,Rodney Purvis,-0.23,-1.14,,,,,,,,,,,,,,,,,,,,,
1215,Marcus Williams,-0.23,0.02,-0.40,-0.77,,,,,,,,,,,,,,,,,,,
1216,Jacob Evans,-0.23,-1.16,,,,,,,,,,,,,,,,,,,,,
1217,Darrell Arthur,-0.23,0.45,0.03,-0.25,-0.68,-0.70,-0.95,-1.01,-1.38,,,,,,,,,,,,,,
1218,Theo Pinson,-0.23,0.34,-1.50,,,,,,,,,,,,,,,,,,,,
1219,Kira Lewis Jr.,-0.23,0.37,-0.53,-1.00,,,,,,,,,,,,,,,,,,,
1220,Trenton Hassell,-0.23,0.12,0.07,-0.09,-0.27,-0.99,,,,,,,,,,,,,,,,,
1221,Rafael Araujo,-0.23,-1.17,,,,,,,,,,,,,,,,,,,,,
1222,Denzel Valentine,-0.23,0.01,0.00,-0.44,-0.73,,,,,,,,,,,,,,,,,,
1223,Nazr Mohammed,-0.23,-0.14,-0.14,-0.17,-0.32,-0.40,-0.45,-0.61,-0.78,-1.09,,,,,,,,,,,,,
1224,Khem Birch,-0.23,0.43,-0.11,-0.40,-0.48,-0.61,,,,,,,,,,,,,,,,,
1225,Devin Brown,-0.24,0.76,-0.10,-0.30,-0.73,-0.83,,,,,,,,,,,,,,,,,
1226,Tyrone Wallace,-0.24,-0.40,-0.79,,,,,,,,,,,,,,,,,,,,
1227,Andrew Nicholson,-0.24,0.38,0.12,-0.37,-0.40,-0.92,,,,,,,,,,,,,,,,,
1228,Justin Robinson,-0.24,-1.20,,,,,,,,,,,,,,,,,,,,,
1229,Xavier Munford,-0.24,-1.20,,,,,,,,,,,,,,,,,,,,,
1230,Jim Jackson,-0.24,-1.20,,,,,,,,,,,,,,,,,,,,,
1231,Nick Calathes,-0.24,-0.21,-0.99,,,,,,,,,,,,,,,,,,,,
1232,Mo Bamba,-0.24,0.17,0.11,-0.46,-0.49,-0.53,-0.56,,,,,,,,,,,,,,,,
1233,Keljin Blevins,-0.24,-1.22,,,,,,,,,,,,,,,,,,,,,
1234,Lorenzen Wright,-0.24,-0.57,-0.65,,,,,,,,,,,,,,,,,,,,
1235,Jabari Walker,-0.25,-0.57,-0.66,,,,,,,,,,,,,,,,,,,,
1236,Kevin Seraphin,-0.25,0.14,0.02,-0.23,-0.30,-0.86,-1.11,-1.38,,,,,,,,,,,,,,,
1237,Joffrey Lauvergne,-0.25,0.49,-0.42,-0.49,-0.83,,,,,,,,,,,,,,,,,,
1238,Isaiah Whitehead,-0.25,0.12,-1.37,,,,,,,,,,,,,,,,,,,,
1239,Jason Hart,-0.25,0.01,-0.56,-0.70,,,,,,,,,,,,,,,,,,,
1240,Malaki Branham,-0.25,-0.63,-0.63,,,,,,,,,,,,,,,,,,,,
1241,Theo Ratliff,-0.25,-0.04,-0.60,-0.62,,,,,,,,,,,,,,,,,,,
1242,Josh Okogie,-0.25,0.05,-0.23,-0.30,-0.30,-0.48,-0.73,,,,,,,,,,,,,,,,
1243,Junior Harrington,-0.26,-1.28,,,,,,,,,,,,,,,,,,,,,
1244,Jake LaRavia,-0.26,-0.24,-1.04,,,,,,,,,,,,,,,,,,,,
1245,Hamed Haddadi,-0.26,-1.29,,,,,,,,,,,,,,,,,,,,,
1246,Victor Wembanyama,-0.26,-1.29,,,,,,,,,,,,,,,,,,,,,
1247,Jason Maxiell,-0.26,0.24,0.00,-0.46,-0.50,-0.59,-0.71,-0.80,-0.84,-0.94,,,,,,,,,,,,,
1248,PJ Hairston,-0.26,-0.63,-0.67,,,,,,,,,,,,,,,,,,,,
1249,Jeremy Tyler,-0.26,-0.31,-1.00,,,,,,,,,,,,,,,,,,,,
1250,Jawun Evans,-0.26,-1.31,,,,,,,,,,,,,,,,,,,,,
1251,Jake Voskuhl,-0.26,-0.56,-0.75,,,,,,,,,,,,,,,,,,,,
1252,Darius Miles,-0.26,-0.06,-1.25,,,,,,,,,,,,,,,,,,,,
1253,Antonio Blakeney,-0.26,-0.56,-0.75,,,,,,,,,,,,,,,,,,,,
1254,Jordan Goodwin,-0.26,0.09,-1.41,,,,,,,,,,,,,,,,,,,,
1255,Darius Songaila,-0.27,0.17,0.17,-0.54,-0.56,-0.58,,,,,,,,,,,,,,,,,
1256,Donatas Motiejunas,-0.27,0.58,-0.06,-0.28,-0.43,-1.15,,,,,,,,,,,,,,,,,
1257,Jeff McInnis,-0.27,-0.27,-0.54,-0.54,,,,,,,,,,,,,,,,,,,
1258,Jalen McDaniels,-0.27,0.62,-0.22,-0.38,-1.36,,,,,,,,,,,,,,,,,,
